episode,metric,N,K,Q,top1,top3,ts
151,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981334
151,euclidean,5,5,10,0.0,0.5999999642372131,1762981334
152,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981334
152,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981334
153,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981335
153,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981335
154,cosine,5,5,10,0.3999999761581421,0.3999999761581421,1762981335
154,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981335
155,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981335
155,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981335
156,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981335
156,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981335
157,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981335
157,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981335
158,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981335
158,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981335
159,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981335
159,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981335
160,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981335
160,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981335
161,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981335
161,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981335
162,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981335
162,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981335
163,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981335
163,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981335
164,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981335
164,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981335
165,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981335
165,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981335
166,cosine,5,5,10,0.0,0.3999999761581421,1762981335
166,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981335
167,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981335
167,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981335
168,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981335
168,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981336
169,cosine,5,5,10,0.0,0.5999999642372131,1762981336
169,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981336
170,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
170,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981336
171,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981336
171,euclidean,5,5,10,0.0,0.5999999642372131,1762981336
172,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981336
172,euclidean,5,5,10,0.0,0.5999999642372131,1762981336
173,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
173,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
174,cosine,5,5,10,0.0,0.3999999761581421,1762981336
174,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
175,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981336
175,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
176,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981336
176,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981336
177,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981336
177,euclidean,5,5,10,0.0,0.5999999642372131,1762981336
178,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
178,euclidean,5,5,10,0.0,0.3999999761581421,1762981336
179,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981336
179,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981336
180,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
180,euclidean,5,5,10,0.0,0.3999999761581421,1762981336
181,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
181,euclidean,5,5,10,0.0,0.3999999761581421,1762981336
182,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981336
182,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
183,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981336
183,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
184,cosine,5,5,10,0.0,0.3999999761581421,1762981336
184,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981336
185,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981336
185,euclidean,5,5,10,0.0,0.19999998807907104,1762981337
186,cosine,5,5,10,0.0,0.3999999761581421,1762981337
186,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981337
187,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981337
187,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981337
188,cosine,5,5,10,0.0,0.19999998807907104,1762981337
188,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981337
189,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981337
189,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981337
190,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981337
190,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981337
191,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981337
191,euclidean,5,5,10,0.0,0.3999999761581421,1762981337
192,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981337
192,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981337
193,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981337
193,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981337
194,cosine,5,5,10,0.0,0.3999999761581421,1762981337
194,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981337
195,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981337
195,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981337
196,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981337
196,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981337
197,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981337
197,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981337
198,cosine,5,5,10,0.0,0.5999999642372131,1762981337
198,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981337
199,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981337
199,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981337
200,cosine,5,5,10,0.0,0.3999999761581421,1762981337
200,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981337
201,cosine,5,5,10,0.3999999761581421,1.0,1762981337
201,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981338
202,cosine,5,5,10,0.0,0.19999998807907104,1762981338
202,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
203,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
203,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
204,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
204,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981338
205,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
205,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981338
206,cosine,5,5,10,0.0,0.0,1762981338
206,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981338
207,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981338
207,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
208,cosine,5,5,10,0.0,0.3999999761581421,1762981338
208,euclidean,5,5,10,0.0,0.5999999642372131,1762981338
209,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981338
209,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981338
210,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
210,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
211,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981338
211,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981338
212,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981338
212,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981338
213,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981338
213,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981338
214,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981338
214,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981338
215,cosine,5,5,10,0.3999999761581421,0.3999999761581421,1762981338
215,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981338
216,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981338
216,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981338
217,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981339
217,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981339
218,cosine,5,5,10,0.0,0.5999999642372131,1762981339
218,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981339
219,cosine,5,5,10,0.0,0.5999999642372131,1762981339
219,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981339
220,cosine,5,5,10,0.3999999761581421,0.3999999761581421,1762981339
220,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981339
221,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981339
221,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981339
222,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981339
222,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981339
223,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981339
223,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981339
224,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981339
224,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981339
225,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981339
225,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981339
226,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981339
226,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981339
227,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981339
227,euclidean,5,5,10,0.0,0.5999999642372131,1762981339
228,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981339
228,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981339
229,cosine,5,5,10,0.0,0.3999999761581421,1762981339
229,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981339
230,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981339
230,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981339
231,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981339
231,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981339
232,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981339
232,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981339
233,cosine,5,5,10,0.0,0.3999999761581421,1762981340
233,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
234,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981340
234,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981340
235,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
235,euclidean,5,5,10,0.0,0.5999999642372131,1762981340
236,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981340
236,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981340
237,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981340
237,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981340
238,cosine,5,5,10,0.3999999761581421,0.3999999761581421,1762981340
238,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981340
239,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
239,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
240,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
240,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981340
241,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981340
241,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981340
242,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
242,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
243,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981340
243,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981340
244,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981340
244,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981340
245,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981340
245,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981340
246,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
246,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
247,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981340
247,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981340
248,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981340
248,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981341
249,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981341
249,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981341
250,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981341
250,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981341
251,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981341
251,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981341
252,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981341
252,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981341
253,cosine,5,5,10,0.3999999761581421,0.3999999761581421,1762981341
253,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981341
254,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981341
254,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981341
255,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981341
255,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981341
256,cosine,5,5,10,0.0,0.3999999761581421,1762981341
256,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981341
257,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981341
257,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981341
258,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981341
258,euclidean,5,5,10,0.0,0.0,1762981341
259,cosine,5,5,10,0.0,0.19999998807907104,1762981341
259,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981341
260,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981341
260,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981341
261,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981341
261,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981341
262,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981341
262,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981341
263,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981341
263,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981342
264,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981342
264,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981342
265,cosine,5,5,10,0.0,0.7999999523162842,1762981342
265,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981342
266,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981342
266,euclidean,5,5,10,0.0,0.0,1762981342
267,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981342
267,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981342
268,cosine,5,5,10,0.3999999761581421,0.3999999761581421,1762981342
268,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981342
269,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981342
269,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981342
270,cosine,5,5,10,0.19999998807907104,0.7999999523162842,1762981342
270,euclidean,5,5,10,0.0,0.5999999642372131,1762981342
271,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981342
271,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981342
272,cosine,5,5,10,0.0,0.3999999761581421,1762981342
272,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981342
273,cosine,5,5,10,0.0,0.3999999761581421,1762981342
273,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981342
274,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981342
274,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981342
275,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981342
275,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981342
276,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981342
276,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981342
277,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981342
277,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981343
278,cosine,5,5,10,0.0,0.5999999642372131,1762981343
278,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981343
279,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
279,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981343
280,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
280,euclidean,5,5,10,0.0,0.3999999761581421,1762981343
281,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
281,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981343
282,cosine,5,5,10,0.3999999761581421,0.7999999523162842,1762981343
282,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981343
283,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
283,euclidean,5,5,10,0.3999999761581421,0.7999999523162842,1762981343
284,cosine,5,5,10,0.19999998807907104,0.19999998807907104,1762981343
284,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981343
285,cosine,5,5,10,0.19999998807907104,1.0,1762981343
285,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981343
286,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
286,euclidean,5,5,10,0.19999998807907104,0.3999999761581421,1762981343
287,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
287,euclidean,5,5,10,0.3999999761581421,0.3999999761581421,1762981343
288,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981343
288,euclidean,5,5,10,0.0,0.5999999642372131,1762981343
289,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
289,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981343
290,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981343
290,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
291,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
291,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981343
292,cosine,5,5,10,0.19999998807907104,0.5999999642372131,1762981344
292,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981344
293,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981344
293,euclidean,5,5,10,0.19999998807907104,0.7999999523162842,1762981344
294,cosine,5,5,10,0.0,0.19999998807907104,1762981344
294,euclidean,5,5,10,0.19999998807907104,0.5999999642372131,1762981344
295,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981344
295,euclidean,5,5,10,0.0,0.3999999761581421,1762981344
296,cosine,5,5,10,0.0,0.3999999761581421,1762981344
296,euclidean,5,5,10,0.3999999761581421,0.5999999642372131,1762981344
297,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981344
297,euclidean,5,5,10,0.0,0.19999998807907104,1762981344
298,cosine,5,5,10,0.19999998807907104,0.3999999761581421,1762981344
298,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981344
299,cosine,5,5,10,0.3999999761581421,0.5999999642372131,1762981344
299,euclidean,5,5,10,0.19999998807907104,0.19999998807907104,1762981344
